category,business_name,city,address,phone_primary,phones_all,fax,website,emails,email_primary,linkedin,facebook,instagram,twitter,rating,review_count,latitude,longitude,yello_url,enrich_status
doctors-and-clinics,Mulk Physiotherapy Center,Sharjah,"Near Istanbul Supermarket, Al Majaz-3",+971 6 525 3756,+971 6 525 3756,,https://www.mulkhealthcare.com/,sales@mulkhealthcare.com,sales@mulkhealthcare.com,,,,,5.0,1,25.326101225109,55.3785911947489,https://www.yello.ae/company/356351/mulk-physiotherapy-center,ok
doctors-and-clinics,Neuro Spinal Hospital,Dubai,"Jumeirah Road, Jumeirah Second",+971 4 342 0000,+971 4 342 0000 | +971 4 573 0700,+971 4 342 1101,https://nshdubai.com/,info@nshdubai.com,info@nshdubai.com,,,,,,,25.1972,55.2375,https://www.yello.ae/company/17680/neuro-spinal-hospital,ok
doctors-and-clinics,Neuron LLC,Dubai,Box No. 72071,3327070,3327070 | +971 4 317 8600,3326888,https://www.neuron.ae/,info@neuron.ae | providernetwork@neuron.ae | letsconnect@nasneuron.com,info@neuron.ae,https://www.linkedin.com/company/neuron-uae/,https://www.facebook.com/neuronTPA,https://www.instagram.com/neuron_uae/,,,,25.1213351,55.3985437,https://www.yello.ae/company/66860/neuron-llc,ok
doctors-and-clinics,Neuropedia,Dubai,"opp. Dubai Zoo, Beach Road , P.O. Box: 333685, Jumeirah 1,",+971 50 872 8014,+971 50 872 8014,+971 4 343 1113,http://neurokidsdoc.com/,aman.sohal@neuropedia.ae | stephen.dias@neuropedia.ae,aman.sohal@neuropedia.ae,https://www.linkedin.com/in/aman-ps-sohal-37969879/,https://www.facebook.com/DrAmanPSSohalConsultantPediatricNeurologist,https://www.instagram.com/Neurokidsdoc/,,,,25.2230569462464,55.2555185693071,https://www.yello.ae/company/363315/neuropedia,ok
doctors-and-clinics,New Al Shefa Polyclinic JLT,Dubai,"17th Floor, HDS Business Center, Cluster M, JLT, Dubai, UAE",+971 4 362 4247,+971 4 362 4247,,https://shefapolyclinic.com/,info@shefapolyclinic.com,info@shefapolyclinic.com,,,,,,,25.064337,55.138711,https://www.yello.ae/company/356123/new-al-shefa-polyclinic-jlt,ok
doctors-and-clinics,New Daiichi Medical Equipments Trading,Dubai,"Naif Road, Deira",+971 4 238 6411,+971 4 238 6411 | +971 52 957 8848,+971 4 238 6556,https://www.daiichic.com/,info@daiichic.com | daiichi@daiichic.com,info@daiichic.com,,,,,,,25.2039450423243,55.2709215341747,https://www.yello.ae/company/348451/new-daiichi-medical-equipments-trading,ok
doctors-and-clinics,New Vision Eye Center,Dubai,Al Razi Building 64 3rd Floor-Block C Room 3008-3009 Dubai Healthcare City,+971 4 451 9595,+971 4 451 9595,,https://newvisioneyecenter.ae/,info@newvisioneyecenter.ae,info@newvisioneyecenter.ae,,,,,,,25.233938,55.318214,https://www.yello.ae/company/359905/new-vision-eye-center,ok
doctors-and-clinics,Nexopro,Dubai,"Platinum Tower, 6th Floor, Cluster I - Jumeirah Lake Towers - Dubai",+971 4 448 7191,+971 4 448 7191,,https://nexopro.com/,info@nexopro.com,info@nexopro.com,,,,,,,25.069058,55.142928,https://www.yello.ae/company/369282/nexopro,ok
doctors-and-clinics,Novomed,Dubai,30th Floor Dubai Marina Plaza,+971 4 247 3100,+971 4 247 3100,,https://novomed.com/,callcenter@novomed.com,callcenter@novomed.com,https://www.linkedin.com/company/novomedcenters/,https://www.facebook.com/NovomedCenters,https://www.instagram.com/novomedcenters/,,,,25.0748759829742,55.1402258920634,https://www.yello.ae/company/363055/novomed,ok
doctors-and-clinics,Nutty Nuts Foodstuff Factory (LLC),Dubai,"Community 364, Near Aramex, 28A Str, Al Quoz, P.O. Box: 24149",+971 4 347 9905,+971 4 347 9905 | +971 4 335 5777,+971 4 347 9882,https://nutty-nuts.com/,sales@nutty-nuts.com,sales@nutty-nuts.com,https://www.linkedin.com/company/nuttynuts/,https://www.facebook.com/NuttyNutsUAE,https://www.instagram.com/nuttynutsuae/,,,,25.138319,55.2368424,https://www.yello.ae/company/318863/nutty-nuts-foodstuff-factory-llc,ok
doctors-and-clinics,Oasis Hospital,Al Ain,Al Ain Street,+971 3 713 1111,+971 3 713 1111,,https://kanadhospital.org/,info@kanadhospital.org | dpo@kanadhospital.org,info@kanadhospital.org,https://www.linkedin.com/company/oasis-hospital,https://www.facebook.com/kanadhospital,https://www.instagram.com/kanadhospital,https://twitter.com/kanadhospital,,,24.2067,55.7598,https://www.yello.ae/company/17686/oasis-hospital,ok
doctors-and-clinics,Okadoc,Dubai,"Gold and Diamond park, Building 2, Office 2004 - Dubai",+971 4 566 8210,+971 4 566 8210,,https://okadoc.com/en-ae/,help@okadoc.com,help@okadoc.com,https://www.linkedin.com/company/okadoc/,https://www.facebook.com/Okadoc/,https://www.instagram.com/okadoc_uae/,https://twitter.com/okadoc_uae,,,25.1258341,55.2091554,https://www.yello.ae/company/368874/okadoc,ok
doctors-and-clinics,Organic Press,Dubai,The Light Commercial Tower - Al Barsha - Al Barsha South - Dubai,+971 80058423,+971 80058423,,https://organicpress.com/,info@organicpress.com,info@organicpress.com,,facebook.com/organicpresspressjuices,https://www.instagram.com/organicpressjuices,,,,25.065499,55.245774,https://www.yello.ae/company/369788/organic-press,ok
doctors-and-clinics,Oriana Hospital,Sharjah,Manazil Tower 2 â New Al Taawun Rd â Sharjah,+971 6 525 1000,+971 6 525 1000,,https://orianahospital.ae/,info@orianahospital.ae | careers@orianahospital.ae,info@orianahospital.ae,https://ae.linkedin.com/company/oriana-hospital,https://www.facebook.com/orianahospitals/,https://www.instagram.com/oriana.hospitals/,,,,25.3108461624068,55.3734540939331,https://www.yello.ae/company/347798/oriana-hospital,ok
doctors-and-clinics,Oris Dental Centre,Dubai,Um Suqeim3. Jumeira Beach Rd. Opposite to Burj al Arab Hotel villa 855 A,+971 4 380 9990,+971 4 380 9990 | +971 55 521 1412,+971 4 380 9900,https://www.orisdentalcenter.ae/,info@orisdentalcenter.ae,info@orisdentalcenter.ae,https://www.linkedin.com/company/oris-dental-center-dubai/,https://www.facebook.com/orisdentaldubai,https://www.instagram.com/orisdentalcenter/,,,,25.1381609446169,55.1907885983399,https://www.yello.ae/company/347779/oris-dental-centre,ok
doctors-and-clinics,Oris Dental Centre,Dubai,"Umm Sequeim 3, Jumeirah Road, Opposite Burj Al Arab, Villa #1 855 A, Jumeirah",+971 4 380 9990,+971 4 380 9990,,https://www.orisdentalcenter.ae/,info@orisdentalcenter.ae,info@orisdentalcenter.ae,https://www.linkedin.com/company/oris-dental-center-dubai/,https://www.facebook.com/orisdentaldubai,https://www.instagram.com/orisdentalcenter/,,,,25.139822,55.190783,https://www.yello.ae/company/360533/oris-dental-centre,ok
doctors-and-clinics,PIgmentation Treatmetn in Abu Dhabi,Abu Dhabi,"Jumeirah Beach Road Umm Suqeim 1 â Villa 611, P.O. Box: 57394, Dubai, UAE",+971 55 131 0091,+971 55 131 0091,+971 55 131 0091,https://www.dubailasertreatment.com/treatments/pigmentation-treatment/,noreply@envato.com,noreply@envato.com,https://www.linkedin.com/shareArticle,https://www.facebook.com/MuffinGroup,,https://twitter.com/Muffin_Group,,,25.1854201659719,55.274526015625,https://www.yello.ae/company/365731/pigmentation-treatmetn-in-abu-dhabi,ok
doctors-and-clinics,Pearl Dental Clinic Dubai,Dubai,"Shop 3 and 4, Citadel Tower, Business Bay",+971 4 427 0710,+971 4 427 0710 | +971 55 563 0659,,https://pearldentalclinics.com/,customercare@pearldentalclinics.com,customercare@pearldentalclinics.com,https://www.linkedin.com/company/pearl-dental-clinic-dubai/,https://www.facebook.com/dubai.dental.clinic,https://www.instagram.com/pearldentalclinic/,,,,25.1839203081124,55.2608372527144,https://www.yello.ae/company/363160/pearl-dental-clinic-dubai,ok
doctors-and-clinics,Pediatric Neurologist in Dubai,Dubai,"Neuropedia Childrens Neuroscience Center Opp. Dubai Zoo, Beach Road P.O. Box: 333685 Jumeirah 1, Dubai, UAE, Dubai, United Arab Emirates",+917551726462,+917551726462,,http://www.neurokidsdoc.com,aman.sohal@neuropedia.ae | stephen.dias@neuropedia.ae,aman.sohal@neuropedia.ae,https://www.linkedin.com/in/aman-ps-sohal-37969879/,https://www.facebook.com/DrAmanPSSohalConsultantPediatricNeurologist,https://www.instagram.com/Neurokidsdoc/,,,,25.2220726380738,55.2554692931427,https://www.yello.ae/company/366133/pediatric-neurologist-in-dubai,ok
doctors-and-clinics,Perfect Balance Rehabilitation Centre,Abu Dhabi,"Level 21, Tamouh Tower, Marina Square, Reem Island, 112457 Abu Dhabi, United Arab Emirate",+971 2 441 3316,+971 2 441 3316,,https://perfectbalance.ae/,info@perfectbalance.ae | contact@perfectbalance.ae,info@perfectbalance.ae,https://www.linkedin.com/company/perfectbalancerehab/,https://www.facebook.com/perfectbalancerehab,https://www.instagram.com/perfectbalanceuae/,,,,24.4883729,54.3929383,https://www.yello.ae/company/360021/perfect-balance-rehabilitation-centre,ok
doctors-and-clinics,Perfect Smile Dental Clinic,Dubai,"Jumeirah 1, Al Wasl Road Villa G1-U3, Next to Elite Beauty studio Opposite to Emirates Petrol Station Dubai U.A.E.",+971 4 385 6100,+971 4 385 6100 | +971 55 656 2202,,https://perfectsmile.ae/,info@perfectsmile.ae,info@perfectsmile.ae,,https://www.facebook.com/share/1DFuhKUZFQ/,https://www.instagram.com/perfectsmileuae,,,,25.1993741850304,55.2561020851135,https://www.yello.ae/company/356087/perfect-smile-dental-clinic,ok
doctors-and-clinics,Pharmalink,Abu Dhabi,"Mussafah Industrial Area, P.O. Box 41412",+971 2 304 2000,+971 2 304 2000,+971 2 626 1608,http://www.pharmalink.ae/index.html,info@pharmalink.ae | careers@pharmalink.ae | yogesh.thombare@pharmalink.ae | specialistcareers@pharmalink.ae | pharmacovigilance@pharmalink.ae | pharmacovigilancepharmacovigilance@pharmalink.ae,info@pharmalink.ae,https://www.linkedin.com/company/5032998,https://www.facebook.com/pharmalinkdrugstore1993/,https://www.instagram.com/medicinapharmacies/,,,,24.3642991,54.4906431,https://www.yello.ae/company/30781/pharmalink,ok
doctors-and-clinics,Physio Evolution,Dubai,"1701 Prime Tower, Downtown Business Bay",+971 56 226 7099,+971 56 226 7099,,https://www.physio-evolution.com/,team@physio-evolution.com,team@physio-evolution.com,,https://www.facebook.com/PhysioEvo/,https://www.instagram.com/physioevo/,https://twitter.com/PhysioEvo,,,25.1882,55.2716,https://www.yello.ae/company/359450/physio-evolution,ok
doctors-and-clinics,PhysioFit Sports &amp; Rehab Clinic,Dubai,"Office 101, Building 72 Dubai Healthcare City",+971 4 242 8533,+971 4 242 8533,,https://physiofitdxb.com/,info@physiofitdxb.com,info@physiofitdxb.com,https://www.linkedin.com/company/13641679/admin/,https://www.facebook.com/physiofitdubai,,,,,25.2319031,55.3199124,https://www.yello.ae/company/360581/physiofit-sportsrehab-clinic,ok
doctors-and-clinics,Physioveda Medical Center,Dubai,"Villa 181 B, Al Wasl Road near, Al Ghazal Mall. Dubai, UAE",+971 56 546 1900,+971 56 546 1900,,https://physioveda.ae/,admin@physioveda.ae,admin@physioveda.ae,https://www.linkedin.com/company/physioveda-medical-center-llc,https://www.facebook.com/physiovedauae,https://www.instagram.com/physioveda/,,,,25.236206553456686,55.27145756851194,https://www.yello.ae/company/374525/physioveda-medical-center,ok
doctors-and-clinics,Planet Ayurveda,Ajman,"SM Office 4208 A, 42nd Floor,  Ajman Free Zone, Amberjam Tower (E1 Building),  Sheikh Khalifa Bin Zayed Road,  Opposite Dubai Islamic Bank,",+971 50 257 1993,+971 50 257 1993 | +971 50 565 0721,,https://www.planetayurveda.com/reseller-in-turkey/,support@planetayurveda.com,support@planetayurveda.com,,https://www.facebook.com/PlanetAyurvedaIN/,https://www.instagram.com/planetayurveda/,https://twitter.com/planetayurveda4,,,25.390235,55.451728,https://www.yello.ae/company/357635/planet-ayurveda,ok
doctors-and-clinics,Precision Dental Clinic - Dubai,Dubai,"2301 Aspin Commercial Tower, Near Shangri La Hotel - 106 Sheikh Zayed Road",+971 4 275 6731,+971 4 275 6731 | +971 55 805 8015,,https://www.precisiondental.ae/,info@precisiondental.ae,info@precisiondental.ae,,https://www.facebook.com/PrecisionDentalClinicDubai/,https://www.instagram.com/precisiondentaldubai/,,5.0,1,25.2093922571041,55.2724994137695,https://www.yello.ae/company/362733/precision-dental-clinic-dubai,ok
doctors-and-clinics,Professor Al-Samarrai Medical Centre,Dubai,"Dubai Healthcare City Bldg 64, Block D, Floor 2, Room 2018,Street 26, Umm Hurair Second",+971 4 423 3669,+971 4 423 3669,+971 444233668,https://www.profsam.net/,email@mailservice.com | mymail@mailservice.com,email@mailservice.com,http://linkedin.com/,https://facebook.com/,http://instagram.com/,,,,25.2315,55.3218,https://www.yello.ae/company/18930/professor-al-samarrai-medical-centre,ok
doctors-and-clinics,Prolab LLC,Dubai,PBU - C42 (Ground Floor - Dubai Production City - Dubai - United Arab Emirates,+971 4 266 2477,+971 4 266 2477,+9742664535,https://www.prolabllc.com/,info@prolabllc.com | sales@prolabllc.com | info@prolabksa.com,info@prolabllc.com,https://www.linkedin.com/company/prolab-llc,https://www.facebook.com/PROLABLLC/,https://www.instagram.com/reel/DY2lEIpCJLr/,,,,25.029140740149682,55.18726012959198,https://www.yello.ae/company/299656/prolab-trading-llc,ok
doctors-and-clinics,Protein Bakeshop,Dubai,Dubai,+971 52 945 5227,+971 52 945 5227,,http://www.theproteinbakeshop.com,sales@centcomlive.com | support@centcomlive.com,sales@centcomlive.com,,,,,,,24.979447,55.549982,https://www.yello.ae/company/369573/protein-bakeshop,ok
doctors-and-clinics,Proto clinic,Dubai,"Health care city, building 27, block A, 605",+971 4 513 6154,+971 4 513 6154 | +971 55 469 1952,,https://www.hairtransplant.com/,doctor@hairtransplant.com,doctor@hairtransplant.com,,,,,,,25.2488592497616,55.3441023304483,https://www.yello.ae/company/362085/proto-clinic,ok
doctors-and-clinics,QuirÃ³nsalud Eye Hospital Dubai,Dubai,"Villa 1187, 304 Wasl Road, Umm Al Sheif District, Dubai, UAE",+971 4 342 2228,+971 4 342 2228 | +971 50 744 7757,,https://quironsalud.ae/,info@quironsalud.ae | contact@quironsalud.ae,info@quironsalud.ae,https://www.linkedin.com/company/ophthalmological-institute-quironsalud-dubai/about/,https://www.facebook.com/quironsaluduae/,https://www.instagram.com/quironsalud.uae/,,,,25.128501,55.195762,https://www.yello.ae/company/362088/quirnsalud-eye-hospital-dubai,ok
doctors-and-clinics,Response Plus Holding,Abu Dhabi,Abu Dhabi,+971 2 555 6038,+971 2 555 6038,,https://rpm.ae,infoksa@rpm.ae | contactus@rpm.ae | training.nordic@prometheusmed.com | training.coordinator@prometheusmed.com,infoksa@rpm.ae,https://www.linkedin.com/company/response-plus-holding-pjsc,https://www.facebook.com/rpmholding,https://www.instagram.com/rpm_ae/,,,,24.3543587,54.5384751,https://www.yello.ae/company/370469/response-plus-holding,ok
doctors-and-clinics,Rima Pharmacy,Abu Dhabi,"BEHIND HONDA SHOWROOM, NAJDA STREET",+971 2 671 1000,+971 2 671 1000 | +971 2 674 4214 | +971 4 453 1500,+971 2 672 7505,https://www.avivo-group.com/,info@avivo-group.com,info@avivo-group.com,https://www.linkedin.com/company/avivo-group,https://www.facebook.com/AVIVOGroup/,https://www.instagram.com/avivo_group/,,,,24.4898689545109,54.3731497127197,https://www.yello.ae/company/155043/rima-pharmacy,ok
doctors-and-clinics,Rothana,Dubai,exchange tower - Business Bay - Dubai,+971 044224193,+971 044224193,,https://www.rothana.com/,info@rothana.com,info@rothana.com,https://www.linkedin.com/company/3209416/admin/,https://www.facebook.com/rothanagroup,https://www.instagram.com/rothana_group/,https://twitter.com/rothana_group,,,25.1867738,55.2605034,https://www.yello.ae/company/370286/rothana,ok
doctors-and-clinics,Safecare Medical Industries,Abu Dhabi,Abu Dhabi,+971 55 433 4560,+971 55 433 4560,,https://safecareind.com/,info@safecareind.com,info@safecareind.com,https://www.linkedin.com/company/safecare-medical-industries/,,https://www.instagram.com/safecare_medical_industries/,,,,24.7281477,54.7278259,https://www.yello.ae/company/369368/safecare-medical-industries,ok
doctors-and-clinics,Salon LA Finesse - LE Meridien,Abu Dhabi,Po Box 46066,+971 4 368 7855,+971 4 368 7855,+971 2 644 1299 +971 2 644 0348,https://finessedirect.com/,info@finessedirect.com | e@m.com,info@finessedirect.com,https://www.linkedin.com/company/finesse-fz-llc,https://www.facebook.com/FinesseDirect/,https://www.instagram.com/finesseglobal/,https://twitter.com/finesseglobal/,2.3,3,25.2701849,55.3318036,https://www.yello.ae/company/248531/salon-la-finesse-le-meridien,ok
doctors-and-clinics,"Samia Saafan, Dr",Abu Dhabi,"Al Hamra Centre Building, Sheikh Zayed 1st Street Abu Dhabi, UAE",+971 2 677 1252,+971 2 677 1252 | +971 50 313 7812,+971 2 672 4171,https://thebritishclinic.net/,info@thebritishclinic.net | thebritishclinic@gmail.com | thebritishclinic@hotmail.com | %20thebritishclinic@hotmail.com | %20%20thebritishclinic@hotmail.com,info@thebritishclinic.net,,https://www.facebook.com/TheBritishClinic,https://www.instagram.com/thebritishclinic,,,,24.4912102479665,54.3709301948547,https://www.yello.ae/company/153352/samia-saafan-dr,ok
doctors-and-clinics,Santhigiri Ayurvedic Center,Dubai,"314, D Block, Karama Shopping Center, Karama, P.O. Box: 114730",+971 4 375 2424,+971 4 375 2424 | +971 52 634 5535 +971 56 640 8446 | +971 52 634 5535 | +971 56 640 8446,,http://www.santhigiriashram.org/,careservice@santhigiriashram.org | communication@santhigiriashram.org,careservice@santhigiriashram.org,,https://www.facebook.com/santhigiriashramofficialpage,,https://twitter.com/tweetsanthigiri,,,25.1323085567702,55.6615018844604,https://www.yello.ae/company/333553/santhigiri-ayurvedic-center,ok
doctors-and-clinics,Sarah Medical Centre,Ajman,"Al Rashid Al Badawawi Bldg, Floor 1, Hatta Road, Muzeira, Masfut",+971 4 852 2116,+971 4 852 2116,+971 4 852 2126,https://www.alshamsmedical.com/,info@alshamsmedical.com,info@alshamsmedical.com,,,,,,,24.846193,56.0404787,https://www.yello.ae/company/342441/sarah-medical-centre,ok
doctors-and-clinics,Shalina Healthcare,Dubai,"30th Floor, Almas Tower, Jumeirah Lake Towers - Dubai",+971 4 430 9111,+971 4 430 9111,,https://www.shalina.com/,media@shalina.com,media@shalina.com,https://www.linkedin.com/company/shalina-healthcare/,https://www.facebook.com/shalinahealth,https://www.instagram.com/shalina_healthcare/,,,,25.0689,55.1412,https://www.yello.ae/company/371598/shalina-healthcare,ok
doctors-and-clinics,Share and Care Medical Center FZE,Dubai,"E001, Lower Ground Floor, Silicon Central Mall, Dubai Silicon Oasis, Dubai, UAE",+971 4 280 2088,+971 4 280 2088,,https://shareandcare.ae/,info@shareandcare.ae | marketing@shareandcare.ae | %20marketing@shareandcare.ae,info@shareandcare.ae,,https://www.facebook.com/share/MFracaAENnMoy1Js/,https://www.instagram.com/shareandcaremc,https://twitter.com/TeePublic,,,25.111105004649776,55.374518767700174,https://www.yello.ae/company/373587/share-and-care-medical-center-fze,ok
doctors-and-clinics,Shifa Al Jazeera Medical Centre Llc,Sharjah,"P.O Box: 62236 Near Musalla Park, Rolla, Sharjah -UAE",+971 6 521 8889,+971 6 521 8889 | +971 6 561 7277,,https://shifaaljazeerauae.com/,info@shifaaljazeeraajman.com,info@shifaaljazeeraajman.com,https://www.linkedin.com/in/shifaaljazeerauae,https://facebook.com/shifauae,https://instagram.com/shifa_aljazeera_uae,,5.0,1,25.35830449464733,55.39412561999443,https://www.yello.ae/company/374124/shifa-al-jazeera-medical-centre-llc,ok
